Time,PSZ-AC:1:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:1:DesPer 1:Des Heat Cap [W],PSZ-AC:1:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:1:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:1:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:1:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:1:DesPer 2:Des Heat Cap [W],PSZ-AC:1:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:1:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:1:DesPer 2:Des Tot Cool Cap [W],PSZ-AC:2:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:2:DesPer 1:Des Heat Cap [W],PSZ-AC:2:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:2:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:2:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:2:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:2:DesPer 2:Des Heat Cap [W],PSZ-AC:2:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:2:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:2:DesPer 2:Des Tot Cool Cap [W],PSZ-AC:3:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:3:DesPer 1:Des Heat Cap [W],PSZ-AC:3:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:3:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:3:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:3:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:3:DesPer 2:Des Heat Cap [W],PSZ-AC:3:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:3:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:3:DesPer 2:Des Tot Cool Cap [W],PSZ-AC:4:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:4:DesPer 1:Des Heat Cap [W],PSZ-AC:4:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:4:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:4:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:4:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:4:DesPer 2:Des Heat Cap [W],PSZ-AC:4:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:4:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:4:DesPer 2:Des Tot Cool Cap [W],PSZ-AC:5:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:5:DesPer 1:Des Heat Cap [W],PSZ-AC:5:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:5:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:5:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:5:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:5:DesPer 2:Des Heat Cap [W],PSZ-AC:5:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:5:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:5:DesPer 2:Des Tot Cool Cap [W]
19:00:00,6.387790E-02,3.711663E+03,6.375451E-02,0.000000E+00,0.000000E+00,6.375451E-02,7.605710E+02,3.321083E-01,3.971983E+03,3.978276E+03,1.717148E-01,5.154011E+03,4.833005E-02,0.000000E+00,0.000000E+00,4.833005E-02,5.765620E+02,2.683619E-01,3.196061E+03,3.188809E+03,1.046759E-01,3.110814E+03,2.867001E-02,0.000000E+00,0.000000E+00,2.867001E-02,3.420240E+02,1.739610E-01,2.060475E+03,2.061420E+03,1.682299E-01,5.087858E+03,4.833005E-02,0.000000E+00,0.000000E+00,4.833005E-02,5.765620E+02,2.719749E-01,3.236305E+03,3.229869E+03,1.046759E-01,3.110814E+03,2.867001E-02,0.000000E+00,0.000000E+00,2.867001E-02,3.420240E+02,2.755078E-01,3.191983E+03,3.228177E+03
19:15:00,6.387995E-02,3.711702E+03,6.375451E-02,0.000000E+00,0.000000E+00,6.375451E-02,7.866451E+02,3.303607E-01,3.926437E+03,3.931283E+03,1.739418E-01,5.196292E+03,4.833005E-02,0.000000E+00,0.000000E+00,4.833005E-02,5.963279E+02,2.637242E-01,3.124620E+03,3.115317E+03,1.061603E-01,3.138999E+03,2.867001E-02,0.000000E+00,0.000000E+00,2.867001E-02,3.537494E+02,1.711334E-01,2.017244E+03,2.017068E+03,1.704568E-01,5.130139E+03,4.833005E-02,0.000000E+00,0.000000E+00,4.833005E-02,5.963279E+02,2.676857E-01,3.168751E+03,3.160554E+03,1.061603E-01,3.138999E+03,2.867001E-02,0.000000E+00,0.000000E+00,2.867001E-02,3.537494E+02,2.626746E-01,3.037269E+03,3.071876E+03
19:30:00,6.388203E-02,3.711741E+03,6.375451E-02,0.000000E+00,0.000000E+00,6.375451E-02,8.127193E+02,3.281788E-01,3.876054E+03,3.879282E+03,1.761693E-01,5.238588E+03,4.833005E-02,0.000000E+00,0.000000E+00,4.833005E-02,6.160938E+02,2.587551E-01,3.049488E+03,3.022616E+03,1.076452E-01,3.167193E+03,2.867001E-02,0.000000E+00,0.000000E+00,2.867001E-02,3.654748E+02,1.681567E-01,1.972351E+03,1.960061E+03,1.726843E-01,5.172433E+03,4.833005E-02,0.000000E+00,0.000000E+00,4.833005E-02,6.160938E+02,2.620509E-01,3.086204E+03,3.060684E+03,1.076452E-01,3.167193E+03,2.867001E-02,0.000000E+00,0.000000E+00,2.867001E-02,3.654748E+02,2.486486E-01,2.869262E+03,2.887366E+03
19:45:00,6.388414E-02,3.711782E+03,6.375451E-02,0.000000E+00,0.000000E+00,6.375451E-02,8.387934E+02,3.256354E-01,3.821642E+03,3.823124E+03,1.761739E-01,5.238689E+03,4.833005E-02,0.000000E+00,0.000000E+00,4.833005E-02,6.358597E+02,2.536781E-01,2.973154E+03,2.925737E+03,1.076481E-01,3.167257E+03,2.867001E-02,0.000000E+00,0.000000E+00,2.867001E-02,3.772002E+02,1.651249E-01,1.926845E+03,1.900612E+03,1.726888E-01,5.172534E+03,4.833005E-02,0.000000E+00,0.000000E+00,4.833005E-02,6.358597E+02,2.558232E-01,2.997053E+03,2.951122E+03,1.076481E-01,3.167257E+03,2.867001E-02,0.000000E+00,0.000000E+00,2.867001E-02,3.772002E+02,2.344661E-01,2.699513E+03,2.699390E+03
20:00:00,6.388630E-02,3.711823E+03,6.375451E-02,0.000000E+00,0.000000E+00,6.375451E-02,8.648676E+02,3.228521E-01,3.764556E+03,3.764174E+03,1.761788E-01,5.238796E+03,4.833005E-02,0.000000E+00,0.000000E+00,4.833005E-02,6.556256E+02,2.486192E-01,2.897025E+03,2.834240E+03,1.076512E-01,3.167325E+03,2.867001E-02,0.000000E+00,0.000000E+00,2.867001E-02,3.889256E+02,1.620815E-01,1.881213E+03,1.845003E+03,1.726937E-01,5.172639E+03,4.833005E-02,0.000000E+00,0.000000E+00,4.833005E-02,6.556256E+02,2.493707E-01,2.905399E+03,2.843615E+03,1.076512E-01,3.167325E+03,2.867001E-02,0.000000E+00,0.000000E+00,2.867001E-02,3.889256E+02,2.209372E-01,2.537047E+03,2.523511E+03
20:15:00,6.388851E-02,3.711864E+03,6.375451E-02,0.000000E+00,0.000000E+00,6.375451E-02,8.862010E+02,3.199647E-01,3.711052E+03,3.708776E+03,1.761831E-01,5.238889E+03,4.833005E-02,0.000000E+00,0.000000E+00,4.833005E-02,6.717977E+02,2.437361E-01,2.826450E+03,2.754402E+03,1.076539E-01,3.167384E+03,2.867001E-02,0.000000E+00,0.000000E+00,2.867001E-02,3.985191E+02,1.590948E-01,1.838345E+03,1.796550E+03,1.726980E-01,5.172732E+03,4.833005E-02,0.000000E+00,0.000000E+00,4.833005E-02,6.717977E+02,2.431348E-01,2.819752E+03,2.747723E+03,1.076539E-01,3.167384E+03,2.867001E-02,0.000000E+00,0.000000E+00,2.867001E-02,3.985191E+02,2.090883E-01,2.395432E+03,2.373474E+03
20:30:00,6.389075E-02,3.711907E+03,6.375451E-02,0.000000E+00,0.000000E+00,6.375451E-02,9.075344E+02,3.171057E-01,3.657863E+03,3.653622E+03,1.761868E-01,5.238968E+03,4.833005E-02,0.000000E+00,0.000000E+00,4.833005E-02,6.879698E+02,2.391293E-01,2.758955E+03,2.681514E+03,1.076562E-01,3.167435E+03,2.867001E-02,0.000000E+00,0.000000E+00,2.867001E-02,4.081126E+02,1.562115E-01,1.796630E+03,1.751855E+03,1.727017E-01,5.172811E+03,4.833005E-02,0.000000E+00,0.000000E+00,4.833005E-02,6.879698E+02,2.374594E-01,2.740351E+03,2.661913E+03,1.076562E-01,3.167435E+03,2.867001E-02,0.000000E+00,0.000000E+00,2.867001E-02,4.081126E+02,1.992583E-01,2.276311E+03,2.248976E+03
20:45:00,6.389301E-02,3.711950E+03,6.375451E-02,0.000000E+00,0.000000E+00,6.375451E-02,9.288678E+02,3.143898E-01,3.606269E+03,3.600097E+03,1.761901E-01,5.239036E+03,4.833005E-02,0.000000E+00,0.000000E+00,4.833005E-02,7.041419E+02,2.343888E-01,2.689970E+03,2.608284E+03,1.076584E-01,3.167478E+03,2.867001E-02,0.000000E+00,0.000000E+00,2.867001E-02,4.177061E+02,1.531634E-01,1.753078E+03,1.706009E+03,1.727050E-01,5.172879E+03,4.833005E-02,0.000000E+00,0.000000E+00,4.833005E-02,7.041419E+02,2.322795E-01,2.666469E+03,2.583464E+03,1.076584E-01,3.167478E+03,2.867001E-02,0.000000E+00,0.000000E+00,2.867001E-02,4.177061E+02,1.912671E-01,2.177679E+03,2.146563E+03
21:00:00,6.389527E-02,3.711993E+03,6.375451E-02,0.000000E+00,0.000000E+00,6.375451E-02,9.502012E+02,3.118857E-01,3.557034E+03,3.549058E+03,1.761931E-01,5.239095E+03,4.833005E-02,0.000000E+00,0.000000E+00,4.833005E-02,7.203140E+02,2.300616E-01,2.625589E+03,2.540543E+03,1.076602E-01,3.167516E+03,2.867001E-02,0.000000E+00,0.000000E+00,2.867001E-02,4.272995E+02,1.503217E-01,1.711828E+03,1.662887E+03,1.727080E-01,5.172939E+03,4.833005E-02,0.000000E+00,0.000000E+00,4.833005E-02,7.203140E+02,2.277224E-01,2.599527E+03,2.513052E+03,1.076602E-01,3.167516E+03,2.867001E-02,0.000000E+00,0.000000E+00,2.867001E-02,4.272995E+02,1.845590E-01,2.093341E+03,2.059139E+03
21:15:00,6.389750E-02,3.712035E+03,6.375451E-02,0.000000E+00,0.000000E+00,6.375451E-02,9.715346E+02,3.096044E-01,3.510281E+03,3.500647E+03,1.761957E-01,5.239147E+03,4.833005E-02,0.000000E+00,0.000000E+00,4.833005E-02,7.364861E+02,2.260594E-01,2.564829E+03,2.476810E+03,1.076619E-01,3.167549E+03,2.867001E-02,0.000000E+00,0.000000E+00,2.867001E-02,4.368930E+02,1.476494E-01,1.672461E+03,1.621797E+03,1.727106E-01,5.172991E+03,4.833005E-02,0.000000E+00,0.000000E+00,4.833005E-02,7.364861E+02,2.235316E-01,2.536663E+03,2.447118E+03,1.076619E-01,3.167549E+03,2.867001E-02,0.000000E+00,0.000000E+00,2.867001E-02,4.368930E+02,1.786739E-01,2.018174E+03,1.981163E+03
21:30:00,6.389969E-02,3.712077E+03,6.375451E-02,0.000000E+00,0.000000E+00,6.375451E-02,9.928680E+02,3.075283E-01,3.465814E+03,3.454653E+03,1.761980E-01,5.239193E+03,4.833005E-02,0.000000E+00,0.000000E+00,4.833005E-02,7.526582E+02,2.223444E-01,2.507265E+03,2.416543E+03,1.076634E-01,3.167578E+03,2.867001E-02,0.000000E+00,0.000000E+00,2.867001E-02,4.464865E+02,1.451329E-01,1.634829E+03,1.582555E+03,1.727130E-01,5.173037E+03,4.833005E-02,0.000000E+00,0.000000E+00,4.833005E-02,7.526582E+02,2.196520E-01,2.477265E+03,2.384921E+03,1.076634E-01,3.167578E+03,2.867001E-02,0.000000E+00,0.000000E+00,2.867001E-02,4.464865E+02,1.734451E-01,1.950317E+03,1.910750E+03
21:45:00,6.390185E-02,3.712118E+03,6.375451E-02,0.000000E+00,0.000000E+00,6.375451E-02,1.014201E+03,3.056349E-01,3.423383E+03,3.410801E+03,1.762001E-01,5.239233E+03,4.833005E-02,0.000000E+00,0.000000E+00,4.833005E-02,7.688303E+02,2.188703E-01,2.452383E+03,2.359160E+03,1.076647E-01,3.167604E+03,2.867001E-02,0.000000E+00,0.000000E+00,2.867001E-02,4.560800E+02,1.427474E-01,1.598656E+03,1.544864E+03,1.727151E-01,5.173077E+03,4.833005E-02,0.000000E+00,0.000000E+00,4.833005E-02,7.688303E+02,2.160336E-01,2.420776E+03,2.325833E+03,1.076647E-01,3.167604E+03,2.867001E-02,0.000000E+00,0.000000E+00,2.867001E-02,4.560800E+02,1.687522E-01,1.888430E+03,1.846532E+03
22:00:00,6.390396E-02,3.712158E+03,6.375451E-02,0.000000E+00,0.000000E+00,6.375451E-02,1.035535E+03,3.039022E-01,3.382742E+03,3.368833E+03,1.762019E-01,5.239269E+03,4.833005E-02,0.000000E+00,0.000000E+00,4.833005E-02,7.850024E+02,2.156028E-01,2.399803E+03,2.304229E+03,1.076659E-01,3.167626E+03,2.867001E-02,0.000000E+00,0.000000E+00,2.867001E-02,4.656735E+02,1.404842E-01,1.563844E+03,1.508620E+03,1.727169E-01,5.173113E+03,4.833005E-02,0.000000E+00,0.000000E+00,4.833005E-02,7.850024E+02,2.126535E-01,2.366940E+03,2.269575E+03,1.076659E-01,3.167626E+03,2.867001E-02,0.000000E+00,0.000000E+00,2.867001E-02,4.656735E+02,1.645120E-01,1.831588E+03,1.787554E+03
22:15:00,6.390602E-02,3.712197E+03,6.375451E-02,0.000000E+00,0.000000E+00,6.375451E-02,1.052127E+03,3.023098E-01,3.348405E+03,3.333336E+03,1.762036E-01,5.239301E+03,4.833005E-02,0.000000E+00,0.000000E+00,4.833005E-02,7.975807E+02,2.125345E-01,2.353035E+03,2.255330E+03,1.076669E-01,3.167647E+03,2.867001E-02,0.000000E+00,0.000000E+00,2.867001E-02,4.731351E+02,1.383475E-01,1.532574E+03,1.476048E+03,1.727186E-01,5.173146E+03,4.833005E-02,0.000000E+00,0.000000E+00,4.833005E-02,7.975807E+02,2.095001E-01,2.319224E+03,2.219662E+03,1.076669E-01,3.167647E+03,2.867001E-02,0.000000E+00,0.000000E+00,2.867001E-02,4.731351E+02,1.606707E-01,1.781322E+03,1.735372E+03
22:30:00,6.390804E-02,3.712235E+03,6.375451E-02,0.000000E+00,0.000000E+00,6.375451E-02,1.068720E+03,3.008394E-01,3.315428E+03,3.299264E+03,1.762051E-01,5.239330E+03,4.833005E-02,0.000000E+00,0.000000E+00,4.833005E-02,8.101590E+02,2.096408E-01,2.308213E+03,2.208484E+03,1.076679E-01,3.167665E+03,2.867001E-02,0.000000E+00,0.000000E+00,2.867001E-02,4.805968E+02,1.363224E-01,1.502546E+03,1.444765E+03,1.727201E-01,5.173175E+03,4.833005E-02,0.000000E+00,0.000000E+00,4.833005E-02,8.101590E+02,2.065473E-01,2.273743E+03,2.172097E+03,1.076679E-01,3.167665E+03,2.867001E-02,0.000000E+00,0.000000E+00,2.867001E-02,4.805968E+02,1.571724E-01,1.734880E+03,1.687146E+03
22:45:00,6.391002E-02,3.712273E+03,6.375451E-02,0.000000E+00,0.000000E+00,6.375451E-02,1.085313E+03,2.994749E-01,3.283631E+03,3.266425E+03,1.762065E-01,5.239357E+03,4.833005E-02,0.000000E+00,0.000000E+00,4.833005E-02,8.227373E+02,2.068998E-01,2.265093E+03,2.163417E+03,1.076687E-01,3.167681E+03,2.867001E-02,0.000000E+00,0.000000E+00,2.867001E-02,4.880584E+02,1.343963E-01,1.473623E+03,1.414623E+03,1.727216E-01,5.173202E+03,4.833005E-02,0.000000E+00,0.000000E+00,4.833005E-02,8.227373E+02,2.037719E-01,2.230239E+03,2.126599E+03,1.076687E-01,3.167681E+03,2.867001E-02,0.000000E+00,0.000000E+00,2.867001E-02,4.880584E+02,1.539640E-01,1.691667E+03,1.642249E+03
23:00:00,6.391196E-02,3.712310E+03,6.375451E-02,0.000000E+00,0.000000E+00,6.375451E-02,1.101905E+03,2.982022E-01,3.252857E+03,3.234655E+03,1.762079E-01,5.239382E+03,4.833005E-02,0.000000E+00,0.000000E+00,4.833005E-02,8.353156E+02,2.042907E-01,2.223441E+03,2.119884E+03,1.076695E-01,3.167696E+03,2.867001E-02,0.000000E+00,0.000000E+00,2.867001E-02,4.955200E+02,1.325586E-01,1.445684E+03,1.385503E+03,1.727229E-01,5.173227E+03,4.833005E-02,0.000000E+00,0.000000E+00,4.833005E-02,8.353156E+02,2.011536E-01,2.188486E+03,2.082935E+03,1.076695E-01,3.167696E+03,2.867001E-02,0.000000E+00,0.000000E+00,2.867001E-02,4.955200E+02,1.510028E-01,1.651208E+03,1.600199E+03
23:15:00,6.391386E-02,3.712346E+03,6.375451E-02,0.000000E+00,0.000000E+00,6.375451E-02,1.118498E+03,2.970091E-01,3.222970E+03,3.203810E+03,1.762091E-01,5.239405E+03,4.833005E-02,0.000000E+00,0.000000E+00,4.833005E-02,8.478939E+02,2.017907E-01,2.183006E+03,2.077614E+03,1.076703E-01,3.167710E+03,2.867001E-02,0.000000E+00,0.000000E+00,2.867001E-02,5.029816E+02,1.307991E-01,1.418616E+03,1.357293E+03,1.727241E-01,5.173251E+03,4.833005E-02,0.000000E+00,0.000000E+00,4.833005E-02,8.478939E+02,1.986684E-01,2.148215E+03,2.040821E+03,1.076703E-01,3.167710E+03,2.867001E-02,0.000000E+00,0.000000E+00,2.867001E-02,5.029816E+02,1.482533E-01,1.613109E+03,1.560598E+03
23:30:00,6.391573E-02,3.712381E+03,6.375451E-02,0.000000E+00,0.000000E+00,6.375451E-02,1.135091E+03,2.958852E-01,3.193854E+03,3.173769E+03,1.762102E-01,5.239427E+03,4.833005E-02,0.000000E+00,0.000000E+00,4.833005E-02,8.604722E+02,1.993942E-01,2.143725E+03,2.036556E+03,1.076710E-01,3.167724E+03,2.867001E-02,0.000000E+00,0.000000E+00,2.867001E-02,5.104432E+02,1.291076E-01,1.392307E+03,1.329875E+03,1.727253E-01,5.173273E+03,4.833005E-02,0.000000E+00,0.000000E+00,4.833005E-02,8.604722E+02,1.962964E-01,2.109206E+03,2.000027E+03,1.076710E-01,3.167724E+03,2.867001E-02,0.000000E+00,0.000000E+00,2.867001E-02,5.104432E+02,1.456854E-01,1.577033E+03,1.523103E+03
23:45:00,6.391757E-02,3.712416E+03,6.375451E-02,0.000000E+00,0.000000E+00,6.375451E-02,1.151683E+03,2.948214E-01,3.165407E+03,3.144425E+03,1.762113E-01,5.239447E+03,4.833005E-02,0.000000E+00,0.000000E+00,4.833005E-02,8.730505E+02,1.970727E-01,2.105279E+03,1.996352E+03,1.076716E-01,3.167736E+03,2.867001E-02,0.000000E+00,0.000000E+00,2.867001E-02,5.179048E+02,1.274612E-01,1.366500E+03,1.302967E+03,1.727263E-01,5.173293E+03,4.833005E-02,0.000000E+00,0.000000E+00,4.833005E-02,8.730505E+02,1.940095E-01,2.071145E+03,1.960209E+03,1.076716E-01,3.167736E+03,2.867001E-02,0.000000E+00,0.000000E+00,2.867001E-02,5.179048E+02,1.432587E-01,1.542531E+03,1.487233E+03
24:00:00,6.391937E-02,3.712450E+03,6.375451E-02,0.000000E+00,0.000000E+00,6.375451E-02,1.168276E+03,2.938095E-01,3.137539E+03,3.115683E+03,1.762123E-01,5.239467E+03,4.833005E-02,0.000000E+00,0.000000E+00,4.833005E-02,8.856288E+02,1.948180E-01,2.067577E+03,1.956911E+03,1.076722E-01,3.167748E+03,2.867001E-02,0.000000E+00,0.000000E+00,2.867001E-02,5.253664E+02,1.258578E-01,1.341172E+03,1.276546E+03,1.727274E-01,5.173313E+03,4.833005E-02,0.000000E+00,0.000000E+00,4.833005E-02,8.856288E+02,1.917971E-01,2.033915E+03,1.921247E+03,1.076722E-01,3.167748E+03,2.867001E-02,0.000000E+00,0.000000E+00,2.867001E-02,5.253664E+02,1.409504E-01,1.509348E+03,1.452716E+03
Coinc Peak   ,6.391937E-02,3.384217E-01,3.712450E+03,4.317287E+03,1.762123E-01,3.079688E-01,5.239467E+03,3.917674E+03,1.076722E-01,2.464813E-01,3.167748E+03,2.854664E+03,1.727274E-01,2.814131E-01,5.173313E+03,3.578654E+03,1.076722E-01,3.011752E-01,3.167748E+03,3.552571E+03
NonCoinc Peak,6.391937E-02,3.384217E-01,3.712450E+03,4.317287E+03,1.762123E-01,3.079688E-01,5.239467E+03,3.917674E+03,1.076722E-01,2.464813E-01,3.167748E+03,2.854664E+03,1.727274E-01,2.814131E-01,5.173313E+03,3.578654E+03,1.076722E-01,3.011752E-01,3.167748E+03,3.552571E+03
